_id,title,url,tag_current,id_related,title_related,tag_related
82718,"A monkey that controls a robot with its thoughts. No, really.",https://www.ted.com/talks/miguel_nicolelis_a_monkey_that_controls_a_robot_with_its_thoughts_no_really,"science,technology,design,engineering,invention,biotech,innovation,robots,primates,cognitive science,brain,prosthetics,neuroscience,disability,bioethics,code,bionics","921.0,921.0,921.0","A headset that reads your brainwaves,A headset that reads your brainwaves,A headset that reads your brainwaves","culture,science,technology,evolution,future,history,philosophy,decision-making,culture,science,technology,evolution,future,history,philosophy,decision-making,culture,science,technology,evolution,future,history,philosophy,decision-making"
83296,The art of asking,https://www.ted.com/talks/amanda_palmer_the_art_of_asking,"business,entertainment,music,performance","1390.0,1390.0","The $8 billion iPod,The $8 billion iPod","culture,business,marketing,storytelling,decision-making,culture,business,marketing,storytelling,decision-making"
84622,"A skateboard, with a boost",https://www.ted.com/talks/sanjay_dastoor_a_skateboard_with_a_boost,"technology,transportation","1632.0,429.0","Excuse me, may I rent your car?,My dream of a flying car","culture,global issues,technology,military,terrorism,war,culture,design,architecture,cities,collaboration,death,interview,memory,urban planning,United States,natural disaster"
84700,What makes us feel good about our work?,https://www.ted.com/talks/dan_ariely_what_makes_us_feel_good_about_our_work,"business,leadership,work,motivation,productivity,TEDx,behavioral economics",1212.0,Beware conflicts of interest,"science,entertainment,performance,nature,dance"
85280,My journey to yo-yo mastery,https://www.ted.com/talks/black_my_journey_to_yo_yo_mastery,"entertainment,performance,dance,toys","45.0,45.0,45.0","An 11-year-old's magical violin,An 11-year-old's magical violin,An 11-year-old's magical violin","climate change,culture,environment,global issues,science,sustainability,technology,transportation,renewable energy,climate change,culture,environment,global issues,science,sustainability,technology,transportation,renewable energy,climate change,culture,environment,global issues,science,sustainability,technology,transportation,renewable energy"
85522,The key to growth? Race with the machines,https://www.ted.com/talks/erik_brynjolfsson_the_key_to_growth_race_with_the_machines,"technology,business,economics,work","605.0,605.0","A kinder, gentler philosophy of success,A kinder, gentler philosophy of success","culture,environment,global issues,science,Africa,animals,nature,primates,culture,environment,global issues,science,Africa,animals,nature,primates"
85722,"If cars could talk, accidents might be avoidable",https://www.ted.com/talks/jennifer_healey_if_cars_could_talk_accidents_might_be_avoidable,"technology,transportation,driverless cars","1174.0,1174.0","A future beyond traffic gridlock,A future beyond traffic gridlock","culture,global issues,music,collaboration,social change,art,storytelling,activism,film,culture,global issues,music,collaboration,social change,art,storytelling,activism,film"
86184,"Your online life, permanent as a tattoo",https://www.ted.com/talks/juan_enriquez_your_online_life_permanent_as_a_tattoo,"culture,technology,social media",1212.0,Beware conflicts of interest,"science,entertainment,performance,nature,dance"
86402,Grit: The power of passion and perseverance,https://www.ted.com/talks/angela_lee_duckworth_grit_the_power_of_passion_and_perseverance,"business,education,psychology,success","605.0,605.0,605.0","A kinder, gentler philosophy of success,A kinder, gentler philosophy of success,A kinder, gentler philosophy of success","culture,environment,global issues,science,Africa,animals,nature,primates,culture,environment,global issues,science,Africa,animals,nature,primates,culture,environment,global issues,science,Africa,animals,nature,primates"
86606,Learn to read Chinese ... with ease!,https://www.ted.com/talks/shaolan_learn_to_read_chinese_with_ease,"education,language,china","2520.0,2520.0","The Chinese zodiac, explained,The Chinese zodiac, explained","design,art,happiness,typography,graphic design,design,art,happiness,typography,graphic design"
86936,Why 30 is not the new 20,https://www.ted.com/talks/meg_jay_why_30_is_not_the_new_20,"culture,aging,youth,goals","44912.0,44912.0,44912.0","Mentalism, mind reading and the art of getting inside your head,Mentalism, mind reading and the art of getting inside your head,Mentalism, mind reading and the art of getting inside your head","education,storytelling,leadership,sports,motivation,personal growth,TEDx,kids,education,storytelling,leadership,sports,motivation,personal growth,TEDx,kids,education,storytelling,leadership,sports,motivation,personal growth,TEDx,kids"
87258,The why and how of effective altruism,https://www.ted.com/talks/peter_singer_the_why_and_how_of_effective_altruism,"global issues,social change,philosophy,philanthropy","605.0,605.0","A kinder, gentler philosophy of success,A kinder, gentler philosophy of success","culture,environment,global issues,science,Africa,animals,nature,primates,culture,environment,global issues,science,Africa,animals,nature,primates"
87456,"The violin, and my dark night of the soul",https://www.ted.com/talks/ji_hae_park_the_violin_and_my_dark_night_of_the_soul,"entertainment,music,performance,creativity",45.0,An 11-year-old's magical violin,"climate change,culture,environment,global issues,science,sustainability,technology,transportation,renewable energy"
87628,Violence against women -- it's a men's issue,https://www.ted.com/talks/jackson_katz_violence_against_women_it_s_a_men_s_issue,"gender,women,violence,identity,TEDx,feminism,sexual violence","4755.0,4755.0","Why I'm done trying to be ""man enough"",Why I'm done trying to be ""man enough""","global issues,economics,health,Africa,statistics,demo,Asia,visualizations,math,international development,global issues,economics,health,Africa,statistics,demo,Asia,visualizations,math,international development"
87686,How behavioral science can lower your energy bill,https://www.ted.com/talks/alex_laskey_how_behavioral_science_can_lower_your_energy_bill,"psychology,energy,behavioral economics,electricity","1670.0,1670.0,1670.0","Could your language affect your ability to save money?,Could your language affect your ability to save money?,Could your language affect your ability to save money?","culture,global issues,design,social change,art,storytelling,activism,film,photography,indigenous peoples,culture,global issues,design,social change,art,storytelling,activism,film,photography,indigenous peoples,culture,global issues,design,social change,art,storytelling,activism,film,photography,indigenous peoples"
88196,Why we will rely on robots,https://www.ted.com/talks/rodney_brooks_why_we_will_rely_on_robots,"robots,work",8780.0,What's it like to be a robot?,"culture,design,entertainment,art,happiness,kids"
88256,Photos from a storm chaser,https://www.ted.com/talks/camille_seaman_photos_from_a_storm_chaser,"entertainment,nature,photography,TED Fellows,weather","1780.0,1780.0","Cloudy with a chance of joy,Cloudy with a chance of joy","culture,global issues,business,entrepreneur,cities,social change,future,poverty,policy,international development,culture,global issues,business,entrepreneur,cities,social change,future,poverty,policy,international development"
88522,A Saudi woman who dared to drive,https://www.ted.com/talks/manal_al_sharif_a_saudi_woman_who_dared_to_drive,"culture,global issues,transportation,women,feminism,Islam,Middle East","1078.0,1078.0,1078.0","On being a woman and a diplomat,On being a woman and a diplomat,On being a woman and a diplomat","social change,gender,parenting,society,TEDx,Transgender,social change,gender,parenting,society,TEDx,Transgender,social change,gender,parenting,society,TEDx,Transgender"
88810,The doubt essential to faith,https://www.ted.com/talks/lesley_hazleton_the_doubt_essential_to_faith,"culture,global issues,religion,Islam","1045.0,1045.0,1045.0","On reading the Koran,On reading the Koran,On reading the Koran","culture,design,business,entertainment,software,storytelling,communication,community,culture,design,business,entertainment,software,storytelling,communication,community,culture,design,business,entertainment,software,storytelling,communication,community"
89344,Bluegrass virtuosity from ... New Jersey?,https://www.ted.com/talks/sleepy_man_banjo_boys_bluegrass_virtuosity_from_new_jersey,"entertainment,music,performance,kids",45.0,An 11-year-old's magical violin,"climate change,culture,environment,global issues,science,sustainability,technology,transportation,renewable energy"
90344,A 3D-printed jumbo jet?,https://www.ted.com/talks/bastian_schaefer_a_3d_printed_jumbo_jet,"design,industrial design,flight,transportation,manufacturing","27.0,27.0","Organic design, inspired by nature,Organic design, inspired by nature","design,business,entrepreneur,architecture,urban planning,gaming,homelessness,design,business,entrepreneur,architecture,urban planning,gaming,homelessness"
91706,3 reasons we still haven’t gotten rid of malaria,https://www.ted.com/talks/sonia_shah_3_reasons_we_still_haven_t_gotten_rid_of_malaria,"global issues,disease,history,insects","24006.0,24006.0","The loathsome lethal mosquito,The loathsome lethal mosquito","global issues,politics,technology,business,economics,innovation,future,potential,Asia,india,infrastructure,international development,global issues,politics,technology,business,economics,innovation,future,potential,Asia,india,infrastructure,international development"
91820,The art of misdirection,https://www.ted.com/talks/apollo_robbins_the_art_of_misdirection,"entertainment,crime","44912.0,44912.0,44912.0","Mentalism, mind reading and the art of getting inside your head,Mentalism, mind reading and the art of getting inside your head,Mentalism, mind reading and the art of getting inside your head","education,storytelling,leadership,sports,motivation,personal growth,TEDx,kids,education,storytelling,leadership,sports,motivation,personal growth,TEDx,kids,education,storytelling,leadership,sports,motivation,personal growth,TEDx,kids"
